,artist,title,rating,url,chords
10,Daft Punk Featuring Pharrell Williams,GET LUCKY,497.0,https://tabs.ultimate-guitar.com/d/daft_punk/get_lucky_ver3_crd.htm,Am C Em D Am C Em D Am C Em D Am C Em D Am C Em D Am C Em D Am C Em D Am C Em D
11,Lorde,ROYALS,998.0,https://tabs.ultimate-guitar.com/l/lorde/royals_crd.htm,D D D D D D Cadd9 G D D Cadd9 G D D Cadd9 G D Cadd9 G D D D D D D Cadd9 G D D Cadd9 G D D Cadd9 G D Cadd9 G D Cadd9 G D Cadd9 G D D Cadd9 G D Cadd9 G D
12,Taylor Swift,I KNEW YOU WERE TROUBLE.,976.0,https://tabs.ultimate-guitar.com/t/taylor_swift/i_knew_you_were_trouble_crd.htm,D D A Bm G D A Bm G D A Bm Bm* G* A* D* A* Bm* G* A* D* A* Bm G A D A Bm G A D Bm Bm G A D A Bm Bm G A D A D A Bm G D A Bm G D A Bm G G Bm G A D A Bm G A D A Bm G A D A Bm G A D A Bm Bm G A D A Bm Bm G A D A G* Bm* G* A* A* A Bm G A D A Bm G A D A Bm G A D A Bm G A D A Bm Bm G A D A Bm Bm G A D A Bm G A D A Bm G A D A
13,Miley Cyrus,WE CAN'T STOP,346.0,https://tabs.ultimate-guitar.com/m/miley_cyrus/we_cant_stop_ver2_crd.htm,C Em Am F C Em Am F F F C Em Am F C Em Am F C Em Am F C Em Am F C Em Am F C Em Am F C Em Am F C Em Am F C Em Am F C Em Am F C Em Am F C Em Am F C Em Am F C Em Am F C Em Am F C Em Am F C Em Am F C
14,Miley Cyrus,WRECKING BALL,603.0,https://tabs.ultimate-guitar.com/m/miley_cyrus/wrecking_ball_ver3_crd.htm,Bm D A G Bm D A G Bm D A G Bm D A G D A Bm G D A Bm G Bm G Bm D A G Bm D A G Bm D A G Bm D A G D A Bm G D A Bm G Bm G D A Bm G D A Bm G Bm G Bm D F#m G Bm D F#m Bm D A G D A Bm G D A Bm G D A Bm G D A Bm G Bm G
15,Avicii,WAKE ME UP!,1030.0,https://tabs.ultimate-guitar.com/a/avicii/wake_me_up_ver2_crd.htm,Bm G D A Bm G D A Bm G D D Bm G D D Bm G D D Bm G D D Bm G D D Bm G D D Bm G D D Bm G D D Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D D Bm G D D Bm G D D Bm G D D Bm G D D Bm G D D Bm G D D Bm G D D Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G Bm G Bm G
16,Justin Timberlake Featuring JAY Z,SUIT & TIE,30.0,https://tabs.ultimate-guitar.com/j/justin_timberlake/suit_tie_crd.htm,Am Fadd9 C G Cadd9 Am C Fadd9 Am C Fadd9 Am C Fadd9 Am C Fadd9 Am C Fadd9 Am C Fadd9 Am C Fadd9 Am C Fadd9 Am Fadd9 C G Am Fadd9 C G Am Fadd9 C G Am Fadd9 C G Am Fadd9 C G Am Fadd9 C G Am Fadd9 C G Am Fadd9 Cadd9 Am C Fadd9 Am C Fadd9 Am C Fadd9 Am C Fadd9 Am C Fadd9 Am C Fadd9 Am C Fadd9 Am C Cadd9 Am Fadd9 C G Am Fadd9 C G Am Fadd9 C G Am Fadd9 C G Am Fadd9 C G Am Fadd9 C G Am Fadd9 C G Am Fadd9 Cadd9
17,Jay Z Featuring Justin Timberlake,HOLY GRAIL,84.0,https://tabs.ultimate-guitar.com/j/jay-z/holy_grail_crd.htm,Am Am/G F F/E Dm Dm/E F F/G Am Am Am/G F F/E Dm F F/G Am C G Am G F G Esus Am Am C G Am G F G Esus Am Am C G Am G F G Esus Am Am Am/G F F/E Dm Dm/E F F/G Am Am Am/G F F/E Dm Dm/E F F/G Am C G Am G F G Esus Am
18,Zedd Featuring Foxes,CLARITY,220.0,https://tabs.ultimate-guitar.com/z/zedd/clarity_ver4_crd.htm,Am D Em Bm C Am D Em Bm C Am D Em Bm C Am D Em Bm C Am D Em Bm C Am D Em Bm C Am* D Em Bm C Am* D Em Bm C Am D Em Bm C Am D Em Bm C Am D Em Bm C Am D Em Bm C Am D Em Bm C Am D Em Bm C Am D Em Bm C Am D Em Bm C Am D Em Bm C Am* D Em Bm C Am* D Em Bm C Am D Em Bm C Am D Em Bm C Am D Em Bm C Am D Em Bm C Am D Em Bm C Am D Em Bm C
19,AWOLNATION,SAIL,189.0,https://tabs.ultimate-guitar.com/a/awolnation/sail_ver2_crd.htm,Am Am Em Em Em Em Em Em Am Am Em Em Em Em Em Em Am Am D D D D D D D D G G G G D D D D Em Em Em Em D D G D Em D G D Em D G D Em Em D G D Em Em D G D Em D G D Em Em D G D Em
20,Swedish House Mafia Featuring John Martin,DON'T YOU WORRY CHILD,246.0,https://tabs.ultimate-guitar.com/s/swedish_house_mafia/dont_you_worry_child_acoustic_ver2_crd.htm,Am F Am F Am F G Am F G Am F Am F Am F F G Am F F G Am F F G Am F F G Am F F Am F Am F G Am F G Am F Am F Am F F G Am F F G Am F F G Am F F G Am F F G Am F F G Am F
21,Rihanna,DIAMONDS,165.0,https://tabs.ultimate-guitar.com/r/rihanna/diamonds_crd.htm,G Bm A G Bm A A G Bm A A G Bm A A G Bm A A G Bm A A G Bm A A G Bm A A G G Bm A A G Bm A A G Bm A G Bm A A G Bm A A G Bm A A G G Bm A A G G Bm A A G Bm A A G Bm A A G Bm A A G Bm A A G Bm A A G G Bm A A G
22,Icona Pop Featuring Charli XCX,I LOVE IT,50.0,https://tabs.ultimate-guitar.com/i/icona_pop/i_love_it_crd.htm,G C G C G C G C Am Bb C Am Bb C
23,Capital Cities,SAFE AND SOUND,238.0,https://tabs.ultimate-guitar.com/c/capital_cities/safe_and_sound_crd.htm,F C Am G F C Am G F C Am G F C Am G F C Am G F C Am G
24,Bruno Mars,TREASURE,98.0,https://tabs.ultimate-guitar.com/b/bruno_mars/treasure_ver3_crd_1227600id_04032013date.htm,G Em A D G Em A D G Em A A* D* A* A D* A* G Em A A* D* A* A D* A* G Em A Em A G Em A Em A G Em A* D* G* Em A D G Em A D G Em A A* D* A* A D* A* G Em A A* D* A* A D* A* G Em A Em A G Em A Em A G Em A* D* G* G Em A A* Em* G* D* D* G Em A A* Em* G* D* D* G Em A Em A G Em A Em A G Em A* D* G* G Em A D A G Em A* D* G*
25,Ariana Grande Featuring Mac Miller,THE WAY,87.0,https://tabs.ultimate-guitar.com/a/ariana_grande/the_way_ver3_crd.htm,C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em
26,Selena Gomez,COME & GET IT,142.0,https://tabs.ultimate-guitar.com/s/selena_gomez/come_and_get_it_crd.htm,Em G C Am D Em G C Am Em G C Em G C Am Em G C Am Em G C Am Em G C Am Em Em G C Am Em G C Am Em G C Am Em G C Am Em G C Am Em G C Am Em G C Am Em D C Em G C Am Em G C Am Em G C Am Em G C Am Em Em G C Am Em G C Am Em G C Am Em G C Am Em G C Am Em D C Em G C Am Em G C Am Em G C Am Em G C Am Em Em Am Em D C Am Em C Em G C Am Em G C Am Em G C Am Em G C Am Em
27,Drake Featuring Majid Jordan,"HOLD ON, WE'RE GOING HOME",413.0,https://tabs.ultimate-guitar.com/d/drake/hold_on_were_going_home_ver5_crd.htm,Am C G D Am C G D Am C G D Am C G D Am C Em D Am C Em D Am C G D Am C G D Am C G D Am C G D Am C Em D Am C Em D Am C G D Am C G D Am C G D Am C G D Am C Em D Am C Em D
28,Maroon 5,DAYLIGHT,182.0,https://tabs.ultimate-guitar.com/m/maroon_5/daylight_crd.htm,D G A D G A Bm G D G A Bm G D G A D D Bm G D D Bm G D D Bm G D D Bm G D D G A D G A Bm G D G A Bm G D G A D D Bm G D D Bm G D D Bm G D D Bm G D A G D A G D D Bm G D D Bm G D D Bm G D D Bm G D D Bm G D D Bm G D D Bm G D D Bm G D
29,Pitbull Featuring Christina Aguilera,FEEL THIS MOMENT,27.0,https://tabs.ultimate-guitar.com/p/pitbull/feel_this_moment_crd.htm,Am D G Em Am D Am D Am D G Em Am D G Em Am D G Em Am D G Em Am D G Em Am D Am D Am D G Em Am D G Em Am D G Em Em G Em G Am D G Em Am D G G A D G Em Am D Am D G Em Am D G Em Am D G Em Am D G Em Am D G Em Am D G Em Am D G Em Am D G Em Am D G Em Am D G Em G Em Am D G Em Am D Am D G Em Am D G Em Am D G Em Am D G Em Am D G Em Am D G Em
30,Lady Gaga,APPLAUSE,159.0,https://tabs.ultimate-guitar.com/l/lady_gaga/applause_crd.htm,Em D C Am D Em Em D C Am D Em Em D C Am D Em Em D C Am D Em Em D C Am D Em Em D C Am D Em Em D C Am D Em Em D C Am D Em Em D C Am D Em Em D C Am D Em Em D C Am D Em Em D C Am D Em Em D C Am D Em Em D C Am D Em Em D C Am D Em Em D C Am D Em Em D C Am D Em
31,Maroon 5,ONE MORE NIGHT,283.0,https://tabs.ultimate-guitar.com/m/maroon_5/one_more_night_ver4_crd.htm,Em D Am Em D Am D D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am
32,Lil Wayne Featuring Drake & Future,LOVE ME,6.0,https://tabs.ultimate-guitar.com/l/lil_wayne/love_me_crd.htm,Esus4 Esus2 E6 E5 Emajor Esus4 Esus2 E6 E5 Esus4 Esus2 Emajor Esus4 Esus2 Emajor Esus4 Esus2 E6 Esus4 Esus2 E6 Esus4 Esus2 Emajor Esus4 Esus2
33,Fall Out Boy,MY SONGS KNOW WHAT YOU DID IN THE DARK (LIGHT EM UP),131.0,https://tabs.ultimate-guitar.com/f/fall_out_boy/my_songs_know_what_you_did_in_the_dark_light_em_up_crd.htm,Dm Bb F C D5 B5 F5 C5 Dm Dm Bb Dm Bb Dm Bb Dm Bb Dm Dm Bb F C Dm Bb F C Dm Bb Dm Bb Dm Bb Dm Bb Dm Dm Bb F C Dm Bb F C Dm Dm Bb F C Dm Bb F C
34,"A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar",F**KIN PROBLEMS,27.0,https://tabs.ultimate-guitar.com/a/aap_rocky/fuckin_problems_crd.htm,Am F C G Am F C G
35,Justin Bieber Featuring Nicki Minaj,BEAUTY AND A BEAT,83.0,https://tabs.ultimate-guitar.com/j/justin_bieber/beauty_and_a_beat_ver2_crd.htm,F G Am C F G Am C F G Am C F G Am C F G Am C F G Am C F G Am C
36,Macklemore & Ryan Lewis Featuring Mary Lambert,SAME LOVE,6.0,https://tabs.ultimate-guitar.com/m/macklemore_ryan_lewis/same_love_crd.htm,G Em C G Em C G G Em C G
37,Calvin Harris Featuring Florence Welch,SWEET NOTHING,54.0,https://tabs.ultimate-guitar.com/c/calvin_harris/sweet_nothing_crd.htm,E B G#m F# E B G#m F# E B G#m F# E B G#m F# E B G#m F# E B G#m F# E B G#m F# E B G#m F# E B G#m F# E B G#m F# E B G#m F# E B G#m F# E B G#m F# E B G#m F# E B G#m F# E B G#m F# E B G#m F# E B G#m F# E B G#m F# E B G#m F# E B G#m F# E B G#m F# E B G#m F#
38,Phillip Phillips,HOME,605.0,https://tabs.ultimate-guitar.com/p/phillip_phillips/home_ver2_crd.htm,C F C F C F C F C F C F Am F C F C G/B Am G Am F C/E G C C F C F C F C F Am F C G C G/B Am G Am F C/E G C F C Am G F C G C F C F C F C F Am F C G C G/B Am G Am F C/E G C F C Am G F C G
39,Imagine Dragons,IT'S TIME,527.0,https://tabs.ultimate-guitar.com/i/imagine_dragons/its_time_ver2_crd.htm,D A Bm Bm G D A Bm G G D Bm Em G D A Bm G D A Bm Bm G D A Bm G G D Bm Em G G D Bm Em G G Bm A G Em G Bm A G Em G G Bm A G Em G G D D D D
40,J. Cole Featuring Miguel,POWER TRIP,26.0,https://tabs.ultimate-guitar.com/j/j_cole/power_trip_crd.htm,"Am, G, F A#m G# F# G# A#m G# F# G# A#m G# F# G# A#m G# F# G# A#m G# F# G# A#m G# F# G# A#m G# F# G# A#m G# F# G# A#m G# F# G# A#m G# F# G# A#m G# F# G# A#m G# F# G# A#m, G#, F#"
41,Alicia Keys Featuring Nicki Minaj,GIRL ON FIRE,307.0,https://tabs.ultimate-guitar.com/a/alicia_keys/girl_on_fire_crd.htm,G Em C D G Em C D G Em Bm D G Em Bm D G Em Bm D G Em Bm D G Em C D G Em C G C D G Em Bm D G Em Bm E G Em Bm D G Em Bm C D C E G Em Bm C G C D G Em Bm D G Em Bm D G Em Bm D G Em Bm D G Em Bm D Em G Em
42,Demi Lovato,HEART ATTACK,320.0,https://tabs.ultimate-guitar.com/d/demi_lovato/heart_attack_ver4_crd.htm,C B7 Em Am C G D Em C G D Em C G D Em C G D Em C G D Em C G B7 C G D Em C G D C B7 Em Am Em C G D Em C G D C G D Em C G D Em C G D Em C G D Em C G D Em C G B7 C G D Em C G D C B7 Em Am Em C G D Em C G D Em C G D Em C G B7 C G D Em C G D C B7 Em Am Em C G D Em C G D Em C G D Em C G D Em
43,Maroon 5,LOVE SOMEBODY,165.0,https://tabs.ultimate-guitar.com/m/maroon_5/love_somebody_ver2_crd.htm,C G Am Am C G Am Am C G Am Am C G Am Am C G Am F G C G Am F C G Am F G C G Am F C G Am Am C G Am Am C G Am Am C G Am Am C G Am F G C G Am F C G Am F G C G Am F C G Am F C G Am F C G Am F C G Am F C C G Am F G C G Am F C G Am F G C G Am F C G Am F C G Am F C
44,Mumford & Sons,I WILL WAIT,1524.0,https://tabs.ultimate-guitar.com/m/mumford_and_sons/i_will_wait_ver3_crd.htm,Am Em7 C F C G Am Em7 C F C G C F C G2 C F C G2 Am Em7 C F C G Am Em7 C F C G C Em G C Em G C F C G2 C F C G2 C Em G C Em G C Em G C Em G C F C G2 G C F C G2 G Am Em7 C F C G Am Em7 C F C G C Em7 Am F C G C Em7 Am F C G C Em7 Am F C G C Em G C Em G C Em G C Em G
45,P!nk,TRY,304.0,https://tabs.ultimate-guitar.com/p/pnk/try_ver2_crd.htm,"Am: F: C: G: Bm, G, D A) Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am"
46,Darius Rucker,WAGON WHEEL,1634.0,https://tabs.ultimate-guitar.com/d/darius_rucker/wagon_wheel_crd.htm,G D Em C G D Em C G D C G D Em C G D C G D Em C G D C G D Em C G D C G D Em C G D C G D Em C G D C G D Em C G D C G D Em C G D C G D Em C G D C G D Em C G D C G D Em C G D C G D Em C G D C G D Em C G D C C G D Em C G D C G D Em C G D C G D Em C
47,PSY,GANGNAM STYLE,214.0,https://tabs.ultimate-guitar.com/p/psy/gangnam_style_crd.htm,Am E F G A Am E G Am Am Am Am E G Am Am Am Am Am E G F G A F G E E Am Am Am Am E G Am Am Am E G Am Am Am Am E G Am Am Am Am Am E G F G A F G E E Am Am Am Am Am E G Am Am Am Am Am Am Am Am Am Am E G Am Am Am Am
48,Calvin Harris Featuring Ellie Goulding,I NEED YOUR LOVE,79.0,https://tabs.ultimate-guitar.com/c/calvin_harris/i_need_your_love_crd.htm,Bm G D A Bm G D A Bm Bm G D A Bm Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm Bm G D A Bm Bm G D A Bm G D A Bm G D Bm G D A Bm G D A Bm G D A Bm Bm D Bm D Bm G D A Bm G D A Bm Bm G D A
49,Ke$ha,DIE YOUNG,73.0,https://tabs.ultimate-guitar.com/k/keha/die_young_ver2_crd.htm,Bm A D G Bm A D G Bm A D G Bm A D G Bm Bm A D G Bm A D G Bm A D G Bm A D G Bm A D G Bm A D G Bm A D G Bm A D G Bm A D G Bm A D G Bm A D G Bm A D G Bm Bm A D G Bm A D G Bm A D G Bm Bm A D G Bm Bm A D G Bm A D G Bm A D G Bm A D G Bm A D G Bm A D G Bm A D G Bm A D G Bm A D G Bm A D G Bm A D G Bm A D G Bm Bm A D G Bm A D G Bm A D G Bm
50,fun.,SOME NIGHTS,495.0,https://tabs.ultimate-guitar.com/f/fun/some_nights_ver2_crd.htm,C F C F C G C F C F C G F C F C F C G F C F C Am G F C F C F C G F C F C F C G F C F C F C G F C F C F C G F C F C F C G F C F C F C G F C F C F C G F C F C F C G F C F C Am G F C G F C G F C G F C F C F C G F C F C F C G F C G F C G F C F C F C G F C F C F C G F C F C F C G F C F C F C G
51,Wale Featuring Tiara Thomas Or Rihanna,BAD,22.0,https://tabs.ultimate-guitar.com/w/wale/bad_crd.htm,F#m B/D C#/E F#m B/D C#/E F#m B/D C#/E F#m B/D C#/E F#m B/D C#/E F#m B/D C#/E
52,Blake Shelton Featuring Pistol Annies & Friends,BOYS 'ROUND HERE,140.0,https://tabs.ultimate-guitar.com/b/blake_shelton/boys_round_here_crd_1233517id_27032013date.htm,A D A D A D A D A D A D A D A D A D A D A D A D A D A D A D A D A D A D A D A D A D A D A D A D A D A D A D A D A D A D A D A D A D A D A D A D A D A D A D A D A D A D A D A D A
53,Phillip Phillips,"GONE, GONE, GONE",320.0,https://tabs.ultimate-guitar.com/p/phillip_phillips/gone_gone_gone_crd.htm,"G: Dsus4: Em7: Cadd9: D: Em Em7 C Cadd9. D, Asus4, Bm, G A) G G Dsus4 Em7 Cadd9 G Dsus4 Em7 Cadd9 Cadd9 G D Cadd9 G D Cadd9 G Em7 D Cadd9 G Em7 D Cadd9 G Em7 D Cadd9 G Em7 D G G Dsus4 Em7 Cadd9 Cadd9 G D Cadd9 G D Cadd9 G Em7 D Cadd9 G Em7 D Cadd9 G Em7 D Cadd9 G Em7 D Em7 G Cadd9 Em7 G Cadd9 G Em7 D Cadd9 G Em7 D Cadd9 G Em7 D Cadd9 G Em7 D Cadd9 G Em7 D Cadd9 G Em7 D Cadd9 G Em7 D Cadd9 G Em7 D Cadd9 G Em7 D Cadd9 G Em7 D Cadd9 G Em7 D Cadd9 G Em7 D Cadd9 G Em7 D Cadd9 G Em7 D Cadd9 G Em7 D Cadd9 G Em7 D G G G"
54,Imagine Dragons,DEMONS,1836.0,https://tabs.ultimate-guitar.com/i/imagine_dragons/demons_ver2_crd.htm,C G Am F C G Am F C G Am F C G Am F C C G Am F C G Am F C C G Am F C G Am F C G Am F C G Am F C C G Am F C G Am F C C G Am F C G Am F C C G Am F C G Am F C
55,OneRepublic,COUNTING STARS,2966.0,https://tabs.ultimate-guitar.com/o/onerepublic/counting_stars_ver2_crd.htm,Am C G F Am C G F Am C G F Am C G F F Am C G F Am C G F Am C G F Am C G F F F Am C G F Am C G F Am C G F Am C G F Am C G F Am C G F Am C G F F F Am C G F Am C G F Am C G F Am C G F F Dm Am C G F Am C G F Am C G F Am C G F Am C G F Am C G F
56,Flo Rida,I CRY,7.0,https://tabs.ultimate-guitar.com/f/flo_rida/i_cry_crd.htm,Dm Bb C Gm F Bb C Dm Bb C Gm F Bb C Dm Bb C Gm F Bb C Dm Bb C Gm F Bb C Dm Bb C Gm F Bb C Dm Bb C Gm F Bb C Dm Bb C Gm F Bb C Dm Dm Bb C Gm F Bb C Dm Bb C Gm F Bb C Em C D Am G C D Em C D Am G C D
57,Of Monsters And Men,LITTLE TALKS,2659.0,https://tabs.ultimate-guitar.com/o/of_monsters_and_men/little_talks_crd.htm,Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C Am F C Am Fmaj7 C Am F C Am Fmaj7 C Am F C Am Fmaj7 C G Am F C Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C Am Fmaj7 C Am Fmaj7 C Am Fmaj7 C Am Fmaj7 C Am Fmaj7 C Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C Am Am Am Am Am Am Fmaj7 C Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G Am F C Am Fmaj7 C G Am F C
58,Jason Derulo,THE OTHER SIDE,27.0,https://tabs.ultimate-guitar.com/j/jason_derulo/the_other_side_acoustic_crd.htm,Cadd9 Cadd9/F# Dsus4 Dsus2 Cmaj7 Cadd9 Cadd9 Cadd9/F# D G Cadd9 Cadd9/F# D G Cadd9 Cadd9/F# D G Cadd9 Cadd9/F# D G D Dsus4 Cadd9 D D Dsus4 Cmaj7 Dsus2 G Cadd9 D Cadd9 D Cadd9 D Cadd9 D Cadd9 D Cadd9 D Cadd9 D Cadd9 D Cadd9 Cadd9 Cadd9/F# D G Cadd9 Cadd9/F# D G D Dsus4 Cadd9 D D Dsus4 Cmaj7 Dsus2 G Cadd9 D Cadd9 D Cadd9 D Cadd9 D Cadd9 D Cadd9 D Cadd9 D Cadd9 D Cadd9 Cadd9 D Cadd9 D Cadd9 D Cadd9 D D Dsus4 Cadd9 D D Dsus4 Cmaj7 Dsus2 G Cadd9 D Cadd9 D Cadd9 D Cadd9 D Cadd9 D Cadd9 D Cadd9 D Cadd9 D Cadd9 Cadd9 D Cadd9 D Cadd9 D Cadd9 D G
59,Kelly Clarkson,CATCH MY BREATH,20.0,https://tabs.ultimate-guitar.com/k/kelly_clarkson/catch_my_breath_crd.htm,"A: E: F#m: D: G, D, Em C) A E F#m A D A E F#m D A E F#m A D F#m A E F#m D A E F#m A D F#m A E F#m D A E F#m D A E F#m D A E F#m D A E F#m D A E F#m A D F#m A E F#m D A E F#m A D F#m A E F#m D A E F#m D A E F#m D A E F#m D A E F#m D A E F#m A E A E F#m D A E F#m D A E F#m D A E F#m D A E F#m D A E F#m D A E F#m D A E F#m D A E F#m D A E F#m D A E F#m D A E F#m A D"
