,artist,title,rating,url,chords,top_1,top_2,top_3
36,Diddy - Dirty Money Featuring Skylar Grey,COMING HOME,23.0,https://tabs.ultimate-guitar.com/d/diddy-dirty_money/coming_home_crd.htm,G: D: Bm: D6: F#m: G D Bm F#m G D Bm F#m G D Bm F#m G D Bm G D Bm F#m G D Bm F#m G D Bm F#m G D Bm F#m G D Bm F#m G D Bm F#m G D Bm F#m G D Bm F#m,Bm: D6:,D: Bm:,D6: F#m:
37,Rihanna,ONLY GIRL (IN THE WORLD),41.0,https://tabs.ultimate-guitar.com/r/rihanna/only_girl_in_the_world_crd.htm,Em Em Em C C/B Em C C/B Em C C/B Em C D Am C C/B Em C C/B Em C C/B Em C D Am F G Am C F G Am C F G Am C F G D F F G Am C F G D F C C/B Em C C/B Em C C/B Em C D Am C C/B Em C C/B Em C C/B Em C D Am F G Am C F G Am C F G Am C F G D F C G Am C G Am C G Am C G Am C G Am C G Am C G Am C G Am F G Am C F G Am C F G Am C F G D F G Am C F G D F,C/B Em,G Am,F G
38,Lady Antebellum,JUST A KISS,234.0,https://tabs.ultimate-guitar.com/l/lady_antebellum/just_a_kiss_ver3_crd.htm,Am F Am F Dm G Am F Am F Dm G Am F C G Am F G Em Am F C G Dm F G Am Am F Am F Dm G Dm Am G Dm Am Em F G Am F C G Am G Am F C G Am F G C Am F C G Dm F C Am F Am F Am F Am,C G,F C,G Dm
39,Jason Aldean,DIRT ROAD ANTHEM,73.0,https://tabs.ultimate-guitar.com/j/jason_aldean/dirt_road_anthem_ver2_crd.htm,Bm A G D Bm A G D Bm A G D Bm A G D Bm A G D Bm A G D Bm A G D Bm A G D Bm A G D Bm A G D Bm A G D Bm A G D Bm A G D Bm A G D Bm A G D Bm A G D Bm A G D Bm A G D Bm A G D Bm A G D Bm A G D Bm A G D Bm A G D Bm A G D,G D,Bm A,A G
40,Taio Cruz,DYNAMITE,275.0,https://tabs.ultimate-guitar.com/t/taio_cruz/dynamite_crd.htm,Am G C F Am G C F Am G C F Am G C F Am G C F Am G C F Am G C F Am G C F Am G C F Am G C F Am G C F Am G C F Am G C F Am G C F Am G C F Am G C F Am G C F Am G C F Am G C F Am G C F Am G C F Am G C F Am G C F Am G C F Am G C F Am G C F Am G C F Am G C F Am G C F Am G C F Am G C F Am G C F Am G C F Am G C F Em Am F G Em Am F G Em Am F G Em Am F G Am G C F Am G C F Am G C F Am G C F Am G C F Am G C F Am G C F Am G C F Am G C F Am G C F,G C,Em Am,C F
41,Waka Flocka Flame Featuring Roscoe Dash & Wale,NO HANDS,10.0,https://tabs.ultimate-guitar.com/w/waka_flocka_flame/no_hands_crd.htm,Am F C G Am F C G Am F C G,Am F,C G,F C
42,Britney Spears,I WANNA GO,15.0,https://tabs.ultimate-guitar.com/b/britney_spears/i_wanna_go_crd_1045568id_11042011date.htm,Dm F Dm F Dm F Dm F Am Dm F Dm F Am Dm F Dm F Dm F Am Bb Dm F Am Bb Dm F Am C Bb Dm F Am Bb Dm F Am C Dm F Dm F Dm F Am Dm F Dm F Am Dm F Dm F Dm F Am Bb Dm F Am Bb Dm F Am C Bb Dm F Am Bb Dm F Am C Dm F Dm F Dm F Dm F Dm F Am Bb Dm F Am Bb Dm F Am C Bb Dm F Am Bb Dm F Am C Dm,Am C,C Bb,Am Bb
43,Cobra Starship Featuring Sabi,YOU MAKE ME FEEL...,10.0,https://tabs.ultimate-guitar.com/c/cobra_starship/you_make_me_feel_crd.htm,Em D G G D Em Em D G G D Em Em D G Am Em D G Am Em D G Am Em D G Am Em D G Am Em D G Am Em D G G G D Em Em Em D G G G D Em Em,Am Em,G Am,Em D
44,Chris Brown,YEAH 3X,16.0,https://tabs.ultimate-guitar.com/c/chris_brown/yeah_3x_ver2_crd.htm,D A Em G D A Em G D A Em G,Em G,A Em,D A
45,Nicki Minaj Featuring Drake,MOMENT 4 LIFE,5.0,https://tabs.ultimate-guitar.com/n/nicki_minaj/moment_4_life_intro_crd.htm,"Bm,C,A....F,A Bm C A F A F A F A",Bm C,"Bm,C,A....F,A Bm",F A
46,Dr. Dre Featuring Eminem & Skylar Grey,I NEED A DOCTOR,7.0,https://tabs.ultimate-guitar.com/d/dr_dre/i_need_a_doctor_ver2_crd.htm,Dm Bb C Dm Bb A Dm Bb C(for Dm Bb A,Bb C,C(for Dm,Bb A
47,Nelly,JUST A DREAM,86.0,https://tabs.ultimate-guitar.com/n/nelly/just_a_dream_ver3_crd.htm,Dm Bb F C Dm Bb F C Dm Bb F C Dm Bb F C Dm Bb F C Dm Bb F C Dm Bb F C Dm Bb F C Dm Bb F C Dm Bb F C Dm Bb F C Dm Bb F C Dm Bb F C Dm Bb F C Dm Bb F C Dm Bb F C Dm Bb F C Dm Bb F C,Dm Bb,F C,Bb F
48,Kelly Rowland Featuring Lil Wayne,MOTIVATION,3.0,https://tabs.ultimate-guitar.com/k/kelly_rowland/motivation_crd.htm,Dm Am F Dm Am F Dm Am F Dm Am F Dm Am F Dm Am F Dm Am F Dm Am F Dm Am F Dm Am F Dm Am F Dm Am F Dm Am F Dm Am F Dm Am F Dm Am F Dm Am F Dm Am F Dm Am F Dm Am F Dm Am F Dm Am Dm Am F Dm Am F Dm Am F Dm Am F Dm Am F Dm Am F Dm Am F Dm Am F Dm Am F Dm Am F Dm Am F Dm Am F,Am F,Dm Am,F Dm
49,Christina Perri,JAR OF HEARTS,1933.0,https://tabs.ultimate-guitar.com/c/christina_perri/jar_of_hearts_crd.htm,Bm D A Em Bm D A G D/F# Em G Bm A Em G D5/A A D A Bm G Gm D D A Bm G Gm D A/C# Bm D A Em Bm D A G D/F# Em G Bm A Em G D5/A A D A Bm G Gm D D A Bm G Gm D Bm F# Bm7/A E/G# Bm F# Bm7/A E/G# Bm F# Bm7/A E/G# Bm F# Bm7/A E/G# G F# D A Bm G Gm D D A Bm G Gm D D A Bm G Gm D D A Bm G Gm D C#dim7/G D C#dim7/G D C#dim7/G D,Bm7/A E/G#,F# Bm7/A,D/F# Em
50,Wiz Khalifa,ROLL UP,5.0,https://tabs.ultimate-guitar.com/w/wiz_khalifa/roll_up_crd.htm,Eb Fm Gm Ab Bb Cm Eb Fm Gm Ab Bb Cm Cm Bb Eb Ab Cm Bb Eb Ab Cm Bb Eb Ab Cm Bb Cm Bb Eb Ab Cm Bb Gm Fm,Fm Gm,Eb Ab,Gm Fm
51,LMFAO,SEXY AND I KNOW IT,38.0,https://tabs.ultimate-guitar.com/l/lmfao/sexy_and_i_know_it_ver2_crd.htm,Em G A Em G A Em G A Em G A Em G A Em G A Em G A Em G A Em Em G A Em G A Em G A Em G A Em G A Em Em G A Em G A Em G A Em G Em G A Em G A Em G A Em Em G A Em G A Em G A Em G A Em G A Em G A Em G A Em G A-Em,G A,G A-Em,A Em
52,Far*East Movement Featuring Ryan Tedder,ROCKETEER,3.0,https://tabs.ultimate-guitar.com/f/far_east_movement/rocketeer_crd.htm,Em Cadd9 G D Em Cadd9 G D Em Cadd9 G D Em Cadd9 G D,Cadd9 G,G D,Em Cadd9
53,Kanye West,ALL OF THE LIGHTS,16.0,https://tabs.ultimate-guitar.com/k/kanye_west/street_lights_crd.htm,Gb Fm Ab Db Gb Fm Gb Ab Db Gb Fm Gb Ab Db Gb Fm Gb Ab Db Gb Fm Gb Fm Gb Fm Gb Ab Db Gb Fm Gb Ab Db,Ab Db,Gb Fm,Fm Gb
54,Britney Spears,HOLD IT AGAINST ME,20.0,https://tabs.ultimate-guitar.com/b/britney_spears/hold_it_against_me_ver5_crd_1031344id_25022011date.htm,Am F C G Am F C G Am F C G Am F C G Am F C G Am F G Em Am F G Em Am F G Em Am F G Em Am Am F C G Am F C G Am F C G Am F C G Am F C G Am F G Em Am F G Em Am F G Em Am F G Em Am Am F G Em F G Em Am F G Em Am F G Em Am F G Em Am,F C,C G,G Em
55,Usher,MORE,12.0,https://tabs.ultimate-guitar.com/u/usher/more_ver2_crd.htm,Em D C G G D7 Em D C Em D C Em D C G G D7 Em D C Em D C Em D C G G D7 Em D C Em D C Em D C G G D7,G D7,Em D,D C
56,Avril Lavigne,WHAT THE HELL,63.0,https://tabs.ultimate-guitar.com/a/avril_lavigne/what_the_hell_ver2_crd.htm,G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em G G D Em C G D Em G G D Em C G D Em C G D Em C G,D Em,Em C,G D
57,Tinie Tempah Featuring Eric Turner,WRITTEN IN THE STARS,31.0,https://tabs.ultimate-guitar.com/t/tinie_tempah/written_in_the_stars_crd.htm,Am F C G. Am F C G Am F C G Am F C F Am F C G Am F C G Am F C G Am F C G Am F C G Am F C F Am F C G Am F C G Am F C G Am F C G Am F C G Am F C F,C G,C G.,G. Am
58,Trey Songz Featuring Nicki Minaj,BOTTOMS UP,7.0,https://tabs.ultimate-guitar.com/t/trey_songz/bottoms_up_crd.htm,Cm G# F-Gm Cm Cm G# F Gm Cm Cm G# F Gm Cm Cm G# F Gm Cm Cm G# F Gm Cm Cm G# F Gm Cm Cm Cm G# F Gm Cm Cm G# F Gm Cm Cm G# F Gm Cm Cm G# F Gm Cm Cm Cm G# F Gm Cm Cm G# F Gm Cm Cm G# F Gm Cm Cm G# F Gm Cm Cm G# F Gm Cm Cm G# F Gm Cm Cm G# F Gm Cm Cm G# F Gm Cm,F Gm,G# F,G# F-Gm
59,Usher Featuring Pitbull,DJ GOT US FALLIN' IN LOVE,30.0,https://tabs.ultimate-guitar.com/u/usher/dj_got_us_falling_in_love_again_ver4_crd.htm,Em D C G Em D C G Em D C G Em D C G Em D C G Em D C G Em D C G Em D C G Em D C G Em D C Em D C Em D C Em D C,G Em,Em D,C G
60,The Script,FOR THE FIRST TIME,615.0,https://tabs.ultimate-guitar.com/t/the_script/for_the_first_time_ver2_crd.htm,G D Em C G D Em C Em C G D Em C G D G D Em C G D Em C Em C D Em C G D G D Em C Em C G D Em C G D G D Em C G D Em C C G D Em C C G,G D,Em C,D Em
61,Blake Shelton,HONEY BEE,125.0,https://tabs.ultimate-guitar.com/b/blake_shelton/honey_bee_crd_1044088id_07042011date.htm,D Bm G A D A G D A G G D Bm G A D Bm G A D Bm G A D A G D A G D Bm G A D Bm G A D Bm G A D A G D A G D Bm G A D Bm G A D Bm G A,D Bm,Bm G,G A
62,Rihanna Featuring Calvin Harris,WE FOUND LOVE,283.0,https://tabs.ultimate-guitar.com/r/rihanna/we_found_love_crd.htm,Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G,Am F,C G,F C
63,Keri Hilson,PRETTY GIRL ROCK,7.0,https://tabs.ultimate-guitar.com/k/keri_hilson/pretty_girl_rock_ver3_crd.htm,E D G A D E D E D E D E D G A D D G A D D E D D D E D D D E D E D E D E D G A D D,G A,A D,E D
64,Lady Gaga,YOU AND I,212.0,https://tabs.ultimate-guitar.com/l/lady_gaga/you_and_i_live_crd.htm,A Bm D A A Bm D A D A G D E D A D A G D A G E A A Bm D A A Bm D A D A G D E D A D A G D A G E A A G D A A G D A A G D A A G D A A Bm D A,Bm D,G E,G D
65,Far*East Movement Featuring Cataracs & Dev,LIKE A G6,9.0,https://tabs.ultimate-guitar.com/f/far_east_movement/like_a_g6_crd.htm,Gm7 Ebmaj7 Dm7 Gm7 Ebmaj7 Dm7,Gm7 Ebmaj7,Ebmaj7 Dm7,Dm7 Gm7
66,David Guetta Featuring Usher,WITHOUT YOU,111.0,https://tabs.ultimate-guitar.com/d/david_guetta/without_you_ver3_crd.htm,G Cadd9 Em7 Cadd9 G Cadd9 Em7 Cadd9 G Cadd9 Em7 Cadd9 G Cadd9 Em7 Cadd9 G Cadd9 Em7 Cadd9 Cadd9 D G Cadd9 Em7 D G Cadd9 Em7 D G G Cadd9 Cadd9 Em7 Cadd9 G Cadd9 Em7 Cadd9 G Cadd9 Em7 Cadd9 G Cadd9 Em7 Cadd9 Cadd9 D G Cadd9 Em7 D G Cadd9 Em7 D G G Cadd9 Em7 Cadd9 G,D G,Em7 D,Cadd9 Em7
67,Taylor Swift,BACK TO DECEMBER,693.0,https://tabs.ultimate-guitar.com/t/taylor_swift/back_to_december_ver2_crd.htm,D Bm G D Bm G D A D Bm G D A Bm A D G Bm A G D F#m G D A D D F#m G D A G Bm A D Bm G D Bm G D A D Bm G D A Bm A D G Bm A G D F#m G D A D D F#m G D A G Bm A D Bm G Bm G D A Bm G D A Bm G D D A Bm A G Bm A G D F#m G D A D D F#m G D A G Bm A G Bm A D Bm G D Bm G,F#m G,D F#m,G D
