,artist,title,rating,url,chords,top_1,top_2,top_3
10,Flo Rida Featuring Sia,WILD ONES,14.0,https://tabs.ultimate-guitar.com/f/flo_rida/wild_ones_crd.htm,G# Cm Fm,,,
11,Adele,SET FIRE TO THE RAIN,794.0,https://tabs.ultimate-guitar.com/a/adele/set_fire_to_the_rain_ver2_crd.htm,Am C G F Am C G F Am C G F Am C G F Am C G F F Am F Am F G Am C G Am F F Dm C G Am C G F Am C G F F Am F Am F G Am C G Am F F Dm C G Am G F Am Dm G Am C G F Am C G F Am C G Am F C F Dm C G Am C G Am F G Dm G,C G,Dm C,Am C
12,LMFAO,SEXY AND I KNOW IT,38.0,https://tabs.ultimate-guitar.com/l/lmfao/sexy_and_i_know_it_ver2_crd.htm,Em G A Em G A Em G A Em G A Em G A Em G A Em G A Em G A Em Em G A Em G A Em G A Em G A Em G A Em Em G A Em G A Em G A Em G Em G A Em G A Em G A Em Em G A Em G A Em G A Em G A Em G A Em G A Em G A Em G A-Em,G A,G A-Em,A Em
13,fun.,SOME NIGHTS,495.0,https://tabs.ultimate-guitar.com/f/fun/some_nights_ver2_crd.htm,C F C F C G C F C F C G F C F C F C G F C F C Am G F C F C F C G F C F C F C G F C F C F C G F C F C F C G F C F C F C G F C F C F C G F C F C F C G F C F C F C G F C F C Am G F C G F C G F C G F C F C F C G F C F C F C G F C G F C G F C F C F C G F C F C F C G F C F C F C G F C F C F C G,Am G,C Am,F C
14,Katy Perry,WIDE AWAKE,220.0,https://tabs.ultimate-guitar.com/k/katy_perry/wide_awake_crd.htm,Em G D A Em G D A Em G D A Em G D A Em G D A Em G D A Em G D A Em G D A Em G D A Em G D A Em G D A Em G D A Em G D A Em G D A Em G D A Em G D A Em G D A Em G D A Em G D A Em G D A Em G D A Em G D A Em G D A Em G D A Em G D A Em G D A Em G D A Em G D A Em G D A Em G D A Em G D A Em G D A Em G D A Em G D A Em G D A Em G D A Em G D A Em G D A,Em G,G D,D A
15,Flo Rida,GOOD FEELING,50.0,https://tabs.ultimate-guitar.com/f/flo_rida/good_feeling_ver2_crd.htm,C#m E B A C#m E B A C#m E B A,B A,C#m E,E B
16,Flo Rida,WHISTLE,95.0,https://tabs.ultimate-guitar.com/f/flo_rida/whistle_ver3_crd.htm,Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G C Am F G C Am F G Am F C G Am F C G Am F C G Am F Am G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G Am F C G,Am F,C G,F C
17,Maroon 5,ONE MORE NIGHT,283.0,https://tabs.ultimate-guitar.com/m/maroon_5/one_more_night_ver4_crd.htm,Em D Am Em D Am D D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am Em D Am,Em D,D Am,Am Em
18,Train,DRIVE BY,258.0,https://tabs.ultimate-guitar.com/t/train/drive_by_crd.htm,C#m C#m C#m A E B C#m A E B F#m A C#m B F#m A G# G#7 A E B C#m B A E B Cdim A E B C#m B A E F#m G#7 C#m A E B C#m A E B F#m A C#m B F#m A G# G#7 A E B C#m B A E B Cdim A E B C#m B A E F#m G#7 F#m7 C#m A B A G# C#m B C#m A E B A E B C#m B A E B Cdim A E B C#m B A E F#m G#7,G#7 F#m7,G# G#7,F#m G#7
19,Rihanna,WHERE HAVE YOU BEEN,17.0,https://tabs.ultimate-guitar.com/r/rihanna/where_have_you_been_crd.htm,Cm Cm Cm Cm Ab Cm Ab Bb Cm Ab Bb Cm Ab Bb Cm Ab Bb Cm Ab Bb Cm Ab Bb Cm Ab Bb Cm,Ab Bb,Bb Cm,Cm Ab
20,Neon Trees,EVERYBODY TALKS,408.0,https://tabs.ultimate-guitar.com/n/neon_trees/everybody_talks_crd.htm,D G D G D G A D G A G D F# G A D D G D G A D G A G D F# G A D G D G A D D D G D D G A G D F# G A D D G A G D D G A G D,F# G,G A,D F#
21,Drake Featuring Rihanna,TAKE CARE,59.0,https://tabs.ultimate-guitar.com/d/drake/take_care_crd.htm,"Am, G, F Bb, Ab Am G F Am G F Am G F Am G F Am G F Am G F Am G F Am G F Am G F A G F Am, G, F Am, G, F Am, G, F Cm D Bb Cm Ab A Cm Ab A Bb B Cm Am, G, F",Bb B,D Bb,Ab A
22,David Guetta Featuring Sia,TITANIUM,2534.0,https://tabs.ultimate-guitar.com/d/david_guetta/titanium_ver3_crd.htm,C G Am Am C G Am Am C G Am C G Am C G Am C G Am F G Em Am F G Em Am F G Em Am Asus2 F G Em Am Asus2 F F G Em Am F G Em Am C G Am C G Am C G Am C G Am F G Em Am F G Em Am F G Em Am Asus2 F G Em Am Asus2 F G Em Am Asus2 F G Em Am Asus2 F F G Em Am F G Am F G Em Am Asus2 F G Em Am Asus2 F G Em Am Asus2 F G Em Am Asus2 F F G Em Am F G Em Am Asus2 F,Asus2 F,C G,G Em
23,Jason Mraz,I WON'T GIVE UP,1887.0,https://tabs.ultimate-guitar.com/j/jason_mraz/i_wont_give_up_ver3_crd.htm,G D G D G D Asus4 A G D G D G D Asus4 A G D Bm A G D Asus4 A G D G D G D Asus4 A G D Bm A G D A Asus4 A G Em Em Em Em A Asus4 A Em Em Em Em A Asus4 A C C C A A A C C A D G D Bm A G D Bm A G D Bm A G D A Asus4 A G D Bm A G D A Asus4 A,C C,Em Em,D Bm
24,Bruno Mars,IT WILL RAIN,1051.0,https://tabs.ultimate-guitar.com/b/bruno_mars/it_will_rain_crd_1096050id_28092011date.htm,C Em C Em Dm Am Dm G C Em C Em Dm Am Dm G F G Em Am Gsus2 F G Em Am Gsus2 F G E7 Am Gsus2 Dm G G-once C Cmaj7 C Em C Cmaj7 C Em C Em C Em Dm Am Dm G C Em C Em Dm Am Dm G F G Em Am Gsus2 F G Em Am Gsus2 F G E7 Am Gsus2 Dm G G-once C Cmaj7 C Em C Cmaj7 C Em F Em F Em Dm G F G Em Am Gsus2 F G Em Am Gsus2 F G E7 Am Gsus2 Dm G G-once C Cmaj7 C Em C Cmaj7 C Em,Am Gsus2,E7 Am,Gsus2 F
25,Justin Bieber,BOYFRIEND,142.0,https://tabs.ultimate-guitar.com/j/justin_bieber/boyfriend_crd.htm,Am Dm G C Am Dm G C Am Dm G C Am Dm G C Am Dm G C Am Dm G Am Dm G C Am Dm G C Am Dm G C Am Dm G C Am Dm G C Am Dm G C Am Dm G C Am Dm G C Am Dm G C Am Dm G Am Dm G C Am Dm G C Am Dm G C Am Dm G C Am Dm Em G Am Dm Em G Am Dm G C Am Dm G C Am Dm G C Am Dm G C Am Dm G C Am Dm G C Am Dm G C Am Dm G C,Dm Em,G C,Am Dm
26,LMFAO Featuring Lauren Bennett & GoonRock,PARTY ROCK ANTHEM,28.0,https://tabs.ultimate-guitar.com/l/lmfao/party_rock_anthem_acoustic_crd.htm,Em7 D Cadd9 Em7 D Cadd9 Em7 D Cadd9 Em7 D Cadd9 Em7 D Cadd9 Em7 D Cadd9 Em7 D Cadd9 Em7 D Cadd9 Em7 D Cadd9 Em7 D C Em7 D C Em7 D C Em7 D C,D C,D Cadd9,Cadd9 Em7
27,Alex Clare,TOO CLOSE,565.0,https://tabs.ultimate-guitar.com/a/alex_clare/too_close_crd.htm,Bm D Em G F# Bm D Em G F# Bm D Em G F# Bm D Em G F# Bm D Em G F# Bm D Em G F# Bm D Em G F# Bm D Em G F# Bm D Em G F# Bm D Em G F# Bm D Em G F# Bm D Em G F# Bm D Em G F# Bm D Em G F# Bm D Em G F# Bm D Em G F# Bm D Em G F# Bm D Em G F# Bm D Em G F# Bm D Em G F# Bm D Em G F# Bm D Em G F# Bm D Em G F# Bm D Em G F# Bm D Em G F# Bm D Em G F# G F# G F# Bm D Em G F# Bm D Em G F#,D Em,Bm D,G F#
28,Katy Perry,PART OF ME,111.0,https://tabs.ultimate-guitar.com/k/katy_perry/part_of_me_ver5_crd.htm,Am C F Am C F Am C F F Am C F G Am C F Am C F Am C F Am C F Am C F Am C F Am C F Am C F Am C F Am C F Am C F Am C F G Am C G Am C G Am C G G Am C F Am C F Am C F Am C F Am C F Am C F Am C F Am C F,Am C,C F,F Am
29,Taylor Swift,WE ARE NEVER EVER GETTING BACK TOGETHER,420.0,https://tabs.ultimate-guitar.com/t/taylor_swift/we_are_never_ever_getting_back_together_crd.htm,Cadd9 G D Em7 Cadd9 G D Em7 Cadd9 G D Em7 Cadd9 G D Em7 Cadd9 G D Em7 Cadd9 G D Em7 Cadd9 G D Em7 Cadd9 G D Em7 D/F# Cadd9 G D Em7 D/F# Cadd9 G D Em7 D/F# Cadd9 G D D Cadd9 G D Em7 Cadd9 G D Em7 Cadd9 G D Em7 Cadd9 G D Em7 Cadd9 G D Em7 Cadd9 G D Em7 D/F# Cadd9 G D Em7 D/F# Cadd9 G D Em7 D/F# Cadd9 G D D Cadd9 G D Em7 D/F# Cadd9 G D Em7 D/F# Cadd9 G D Em7 Cadd9 G D Em7 Cadd9 G D Em7 Cadd9 G D Cadd9 G D Em7 D/F# Cadd9 G D Em7 D/F# Cadd9 G D Em7 D/F# Cadd9 G D Em7 D/F# Cadd9 G D Em7 D/F# Cadd9 G D Em7 D/F# Cadd9 G D Em7 D/F# Cadd9 G D D,Em7 D/F#,D/F# Cadd9,Cadd9 G
30,Justin Bieber Featuring Big Sean,AS LONG AS YOU LOVE ME,185.0,https://tabs.ultimate-guitar.com/j/justin_bieber/as_long_as_you_love_me_crd.htm,"Bm, G, A G G/D Am F G Am F G Am F G Am F G Am F G Am F G Am F G Am F G Am F G Am F G Am F G Am F G Am F G Am F G Am F G Am F G Am F G Am F G Am F G Am F G Am F G Am F G Am F G Am F G Am F G Am F G Am F G Am F G Am F G Am F G Am F G Am Am F G Am F G Am F G Am F G","G, A","Bm, G,",G/D Am
31,David Guetta Featuring Nicki Minaj,TURN ME ON,125.0,https://tabs.ultimate-guitar.com/d/david_guetta/lovers_on_the_sun_crd.htm,Am C G/B Am C G Am C G/B Am C G Am C Em D Am C Em D Am C Em D Am F G Am C Dsus2 F G Am Em F G Am C Dsus2 F G Am F G Am C Dsus2 F G Am Em C/E F G Am C Dsus2 F G Am Em C/E Am C G/B Am C G Am C G/B Am C G Am C Em D Am C Em D Am C Em D Am F G Am C Dsus2 F G Am Em F G Am C Dsus2 F G Am F G Am C Dsus2 F G Am Em C/E F G Am C Dsus2 F G Am Em C/E Am C G/B Am C G Am C G/B F Dm Em C Am,Em C/E,Dm Em,Em D
32,Maroon 5 Featuring Christina Aguilera,MOVES LIKE JAGGER,152.0,https://tabs.ultimate-guitar.com/m/maroon_5/moves_like_jagger_crd.htm,Em G D Em G D C Em G D Em G D C Em G D C Em G D C Em G D C Em G D C Em G D Em G D C Em G D C Em G D C Em G D C Em G D C Em G D C Em G D C Em G D C Em G D C Em G D C Em G D C Em G D C Em G D C Em G D C Em G D C,Em G,G D,D C
33,P!nk,BLOW ME (ONE LAST KISS),59.0,https://tabs.ultimate-guitar.com/p/pnk/blow_me_one_last_kiss_crd.htm,G Bm Em C G Bm Em C G Bm Em C G Bm Em Em C G G Bm Em Em C G G Bm Em C G Bm Em C G Bm Em C G Bm Em C G Bm Em C G Bm Em C G Bm Em Em C G G Bm Em Em C G Bm Em C G Bm Em C G Bm Em C G Bm Em C G Bm Em C G Bm Em Em C G G Bm Em Em C G Bm Em C G Bm Em C G Bm Em C G Bm Em C G Bm E C G Bm E C,Bm E,E C,G Bm
34,Demi Lovato,GIVE YOUR HEART A BREAK,95.0,https://tabs.ultimate-guitar.com/d/demi_lovato/give_your_heart_a_break_ver5_crd.htm,A: E: C#m B: A E C#m B A E C#m B A E C#m B A E- C#m B-stop A E C#m B A E C#m B A E C#m B A E C#m B A E C#m B A E C#m B A E C#m B- A E C#m B A E C#m B A E C#m B A B E A C#m B E A-E-C#m-B A E C#m B A E C#m B A E C#m B A E C#m B,A: E:,C#m B-,C#m B
35,Katy Perry,THE ONE THAT GOT AWAY,314.0,https://tabs.ultimate-guitar.com/k/katy_perry/the_one_that_got_away_crd.htm,E G#m C#m A E G#m C#m A E G#m C#m A E G#m C#m A E G#m C#m A E G#m C#m A E G#m C#m A E G#m C#m A E G#m C#m A B C#m A B C#m A B C#m A B E G#m C#m A E G#m C#m A E G#m C#m A E G#m C#m A,E G#m,C#m A,G#m C#m
36,Calvin Harris,FEEL SO CLOSE,65.0,https://tabs.ultimate-guitar.com/c/calvin_harris/feel_so_close_ver2_crd.htm,Am Em G C Am Em G C Am Em Am Em G C Am Em G C Am Em G C G C G C Am Em,Am Em,G C,Em G
37,Adele,SOMEONE LIKE YOU,1832.0,https://tabs.ultimate-guitar.com/a/adele/someone_like_you_ver2_crd.htm,A A/G# Gbm D A A/G# F#m D A A/G# F#m D A A/G# F#m D E9 F#m D E9 F#m D E9/D D A E F#m D A E F#m D A E F#m D A E F#m D A E F#m D A A/G# F#m D A A/G# F#m D E F#m D D E F#m D E9/D D A E F#m D A E F#m D A E F#m D A E F#m D E/B F#m/C# D Bm A/C# D E/D A E F#m D A E F#m D A E F#m D A E F#m D A E F#m D A E F#m D A E F#m D A E F#m D A E F#m D A E F#m D,Bm A/C#,E/B F#m/C#,A/G# Gbm
38,Usher,SCREAM,7.0,https://tabs.ultimate-guitar.com/u/usher/scream_crd.htm,Gm Eb F D Gm Eb F D Gm Eb F D Gm Eb Gm Eb F D,F D,Eb F,Gm Eb
39,Jessie J,DOMINO,150.0,https://tabs.ultimate-guitar.com/j/jessie_j/domino_ver4_crd.htm,G C Em C G C Em C G C Em C G C Em C G C Em C G C Em C G C Em C G C Em C C Am Em Dsus4 C Am Em Dsus4 C Am Em Dsus4 C Am Em Dsus4 G C Em C G C Em C G C Em C G C Em C G C Em C G C Em C G C Em C C Am Em Dsus4 C Am Em Dsus4 C Am Em Dsus4 C Am Em Dsus4 G C Em C G C Em C G C Em C C Am Em Dsus4 C Am Em Dsus4 C Am Em Dsus4 C Am Em Dsus4,Am Em,Em Dsus4,G C
40,PSY,GANGNAM STYLE,214.0,https://tabs.ultimate-guitar.com/p/psy/gangnam_style_crd.htm,Am E F G A Am E G Am Am Am Am E G Am Am Am Am Am E G F G A F G E E Am Am Am Am E G Am Am Am E G Am Am Am Am E G Am Am Am Am Am E G F G A F G E E Am Am Am Am Am E G Am Am Am Am Am Am Am Am Am Am E G Am Am Am Am,G A,A F,F G
41,Pitbull Featuring Chris Brown,INTERNATIONAL LOVE,10.0,https://tabs.ultimate-guitar.com/p/pitbull/international_love_ver2_crd.htm,Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A Bm G D A,D A,G D,Bm G
42,Phillip Phillips,HOME,605.0,https://tabs.ultimate-guitar.com/p/phillip_phillips/home_ver2_crd.htm,C F C F C F C F C F C F Am F C F C G/B Am G Am F C/E G C C F C F C F C F Am F C G C G/B Am G Am F C/E G C F C Am G F C G C F C F C F C F Am F C G C G/B Am G Am F C/E G C F C Am G F C G,G/B Am,C/E G,F C/E
43,David Guetta Featuring Usher,WITHOUT YOU,111.0,https://tabs.ultimate-guitar.com/d/david_guetta/without_you_ver3_crd.htm,G Cadd9 Em7 Cadd9 G Cadd9 Em7 Cadd9 G Cadd9 Em7 Cadd9 G Cadd9 Em7 Cadd9 G Cadd9 Em7 Cadd9 Cadd9 D G Cadd9 Em7 D G Cadd9 Em7 D G G Cadd9 Cadd9 Em7 Cadd9 G Cadd9 Em7 Cadd9 G Cadd9 Em7 Cadd9 G Cadd9 Em7 Cadd9 Cadd9 D G Cadd9 Em7 D G Cadd9 Em7 D G G Cadd9 Em7 Cadd9 G,D G,Em7 D,Cadd9 Em7
44,Gym Class Heroes Featuring Neon Hitch,ASS BACK HOME,31.0,https://tabs.ultimate-guitar.com/g/gym_class_heroes/ass_back_home_crd.htm,C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em,D Em,G D,C G
45,Hunter Hayes,WANTED,172.0,https://tabs.ultimate-guitar.com/h/hunter_hayes/wanted_ver4_crd.htm,Cadd9 G D/F# Em7 Cadd9 G D/F# Em7 Cadd9 G D/F# Em7 Cadd9 G D/F# Em7 Cadd9 G D/F# Em7 Cadd9 G D/F# Em7 Cadd9 G D/F# Em7 Cadd9 G D/F# Em7 Em7 D/F# Cadd9 G Em7 D/F# Cadd9 G Em7 D/F# Cadd9 G Em7 D/F# Cadd9 G Em7 D/F# Cadd9 G Cadd9 G D/F# Em7 Cadd9 G D/F# Em7 Cadd9 G D/F# Em7 Cadd9 G D/F# Em7 Em7 D/F# Cadd9 G Em7 D/F# Cadd9 G Em7 D/F# Cadd9 G Em7 D/F# Cadd9 G Em7 D/F# Cadd9 G Am G C Am G C D G D/F# C Em7 D/F# Cadd9 G Em7 D/F# Cadd9 G Em7 D/F# Cadd9 G Em7 D/F# Cadd9 G Em7 D/F# Cadd9 G,C D,D/F# C,C Am
46,Luke Bryan,DRUNK ON YOU,184.0,https://tabs.ultimate-guitar.com/l/luke_bryan/drunk_on_you_crd.htm,Cadd9 G D Em7 Cadd9 G D Em7 Cadd9 Em7 Cadd9 G D Em7 Cadd9 Cadd9 G D Em7 Cadd9 G D Cadd9 G D Em7 Cadd9 G D Cadd9 D G D Em7 Cadd9 G D Em7 Cadd9 Em7 Cadd9 G D Em7 Cadd9 Cadd9 G D Em7 Cadd9 G D Cadd9 G D Em7 Cadd9 G D Cadd9 D Cadd9 G D Cadd9 Cadd9 Cadd9 Cadd9 G D Em7 Cadd9 G D Cadd9 G D Em7 Cadd9 G D Cadd9 D Cadd9 G D,G D,D Em7,Em7 Cadd9
47,Chris Brown,DON'T WAKE ME UP,30.0,https://tabs.ultimate-guitar.com/c/chris_brown/dont_wake_me_up_ver5_crd.htm,Em7/B Cadd9 G Dsus G Cadd9 Dsus Em7/B Em7/B Cadd9 Dsus Em7/B Em7/B Cadd9 Dsus Em7/B Em7/B Cadd9 Dsus Em7/B Em7/B Cadd9 Dsus Em7/B Em7/B Cadd9 Dsus Em7/B Em7/B Cadd9 Dsus Em7/B Em7/B Cadd9 Dsus Em7/B Em7/B Cadd9 Dsus Em7/B Em7/B Cadd9 Dsus Em7/B Em7/B Cadd9 Dsus Em7/B Em7/B Cadd9 Dsus Em7/B Em7/B Cadd9 Dsus Em7/B Em7/B Cadd9 Dsus Em7/B Em7/B Cadd9 Dsus Em7/B Em7/B Cadd9 Dsus Em7/B Em7/B Cadd9 Dsus Em7/B Em7/B Cadd9 Dsus Em7/B Em7/B Cadd9 Dsus Em7/B Em7/B Cadd9 Dsus Em7/B G Cadd9 Dsus Em7/B G Cadd9 Dsus Em7/B Em7/B Cadd9 Dsus Em7/B Em7/B Cadd9 Dsus Em7/B Em7/B Cadd9 Dsus Em7/B Em7/B Cadd9 Dsus Em7/B,Cadd9 Dsus,G Cadd9,Dsus Em7/B
48,Eric Church,SPRINGSTEEN,164.0,https://tabs.ultimate-guitar.com/e/eric_church/springsteen_ver3_crd.htm,"D, G, D, G D D G Bm A D D G Bm A D D G Bm A D D G Bm A D A Bm G Bm A D G D Em Em D G D G D D G Bm A D D G Bm A D D G Bm A D D G Bm A D A Bm G Bm A D G D Em Em D G D G D D G Bm A Bm A D G D Em Em D G D G D G D G D D G Bm A","G, D,","D, G,",Em Em
49,Karmin,BROKENHEARTED,43.0,https://tabs.ultimate-guitar.com/k/karmin/brokenhearted_ver4_crd.htm,C Am F G C C Am F G C C Am F G C C C Am Am F G C C Am F G C C C Am F G C C Am F G C C C Am F G C C Am F G C C C Am F G C C C Am F G C,F G,Am F,G C
50,Gavin DeGraw,NOT OVER YOU,155.0,https://tabs.ultimate-guitar.com/g/gavin_degraw/not_over_you_ver3_crd.htm,"A, Bm, F#m, E A Bm F#m E A Bm F#m E A Bm F#m E A Bm F#m E D A D F#m E D A D F#m E D F#m E A, Bm, F#m, E A Bm F#m E A Bm F#m E A Bm F#m E A Bm F#m E A D F#m E D A D F#m E D F#m E F#m E A D F#m E A D F#m E A D F#m E A D F#m E D A D F#m E D F#m E A, Bm, F#m, E A, Bm, F#m, E A, Bm, F#m, E","Bm, F#m,","A, Bm,",A Bm
51,Gym Class Heroes Featuring Adam Levine,STEREO HEARTS,318.0,https://tabs.ultimate-guitar.com/g/gym_class_heroes/stereo_hearts_ver2_crd.htm,Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D G D/F# C C D G Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D G D/F# C C D Em Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D G D/F# C C D G,G D,G D/F#,D/F# C
52,J. Cole,WORK OUT,35.0,https://tabs.ultimate-guitar.com/j/j_cole/work_out_crd.htm,Am G Dm F Em Am G Dm F Em Am G Dm F Em Am G Dm F Em Am G Dm F Em Am G Dm F Em Am G Dm F Em Am G Dm F Em Am G Dm F Em Am G Dm F Em Am G Dm F Em Am G Dm F Em Am G Dm F Em Am G Dm F Em Am G Dm F Em Am G Dm F Em Am G Dm F Em Am G Dm F Em Am G Dm F Em Am G Dm F Em Am G Dm F Em Am G Dm F,Em Am,Am G,G Dm
53,Adele,RUMOUR HAS IT,146.0,https://tabs.ultimate-guitar.com/a/adele/rumour_has_it_ver5_crd.htm,Dm Am C G Dm Am C G Dm Am C G Dm Am C G Dm Am C G Dm Am C G Dm Am C G Dm Am C G Dm Am C G Dm Am C G Dm Am C G Dm Am C G Dm Am C G Dm Am C G Dm Am C Gm Dm Am C Gm Dm Am C G Dm Am C G D Am C G Dm Am C G Dm Am C G Dm Am C G Dm Am C G Am,G D,C G,Gm Dm
