,artist,title,rating,url,chords,top_1,top_2,top_3
59,Elle King,EX'S & OH'S,518.0,https://tabs.ultimate-guitar.com/e/elle_king/exs_and_ohs_ver7_crd.htm,A B B7 C D Em G Em Em Em B7 Em Em Em B7 Em G D Em B G D A C Em Em Em B7 Em Em Em B7 Em G D Em B G D A C G D Em B G D A C Em Em B7 Em G D Em B G D A C G D Em B G D A C Em,A C,G D,B G
60,Meghan Trainor,DEAR FUTURE HUSBAND,264.0,https://tabs.ultimate-guitar.com/m/meghan_trainor/dear_future_husband_crd.htm,C Am F G C C Am F G C C Am F G C C Am F G C C Am F G C C Am F G C C Am F G C C Am F G C Db Bbm Gb Ab Db Db Bbm Gb Ab Db Db Bbm Gb Ab Db Db Bbm Gb Ab Db Db Bbm Gb Ab Db Db Bbm Gb Ab Db Gb Ab Db,Gb Ab,Bbm Gb,F G
61,Charlie Puth Featuring Meghan Trainor,MARVIN GAYE,405.0,https://tabs.ultimate-guitar.com/c/charlie_puth/marvin_gaye_crd.htm,E C#m A B E E E C#m A B E G# G# C#m F# F#m B E C#m A B E B E C#m A B E B E E C#m A B E E G# G# C#m F# F#m B E C#m A B E E C#m A B E B E C#m A B E,F# F#m,G# G#,C#m F#
62,Meghan Trainor Featuring John Legend,LIKE I'M GONNA LOSE YOU,1225.0,https://tabs.ultimate-guitar.com/m/meghan_trainor/like_im_gonna_lose_you_crd.htm,C Em Am F Em Dm G C Em Am F Em Dm G C Em Am F Em Dm G C Em Am F G C Em Am F G C Em Am F G C Em Am F Em Dm G C Em Am F Em Dm G C Em Am F Em Dm G C Em Am F G C Em Am F G C Em Am F G C Em Am F C Em Am F G C Em Am F G C Em Am F G C,Dm G,Am F,G C
63,Tove Lo,HABITS (STAY HIGH),67.0,https://tabs.ultimate-guitar.com/t/tove_lo/habits_stay_high_crd.htm,Bb Dm F F Bb Dm F F Bb Dm F F Bb Dm F F Bb Dm F F Bb Dm F F Bb Dm F F Bb Dm F F Bb Dm F F Bb Dm F F Bb Dm F F Bb Dm F F Bb Dm F F Bb Dm F F Bb Dm F F Bb Dm F F Bb Dm F F Bb Dm F F Bb Dm F F Bb Dm F F Bb Dm F F Bb Dm F F Bb Dm F F Bb Dm F F,Bb Dm,Dm F,F Bb
64,Sam Smith,LAY ME DOWN,773.0,https://tabs.ultimate-guitar.com/s/sam_smith/lay_me_down_ver3_crd.htm,E E Aadd9 Aadd9 Aadd9 E Aadd9 Aadd9 Aadd9 F#m A C#m B F#m A E A/B E C#m F#m A E C#m F#m A A/B E E A E A F#m A C#m B F#m A E/B A/B E B/D# C#m F#m A E C#m F#m A A/B F#m F#m A D B7sus2 F#m A D B7sus2 F#m A D B7sus2 F#m A D B7sus2 F#m A D B7sus2 E C#m F#m A A/B E,D B7sus2,E/B A/B,C#m B
65,"Macklemore & Ryan Lewis Featuring Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz",DOWNTOWN,21.0,https://tabs.ultimate-guitar.com/m/macklemore_ryan_lewis/downtown_crd.htm,B-I------5--5--------5--5---5--------| Am C G Am C G Am C G Am C G Am C G Am C G Am C G Am C G Am C G Am C G Am C G Am C G Am C G Am C G Am C G Am C G Am C G C C C Em F G Am Em F G C Em F G Am Em F G C Em F G Am Em F G C Em F G Am Em F G C Em F G Am Em F G Am C G Am C G Am C G Am C G Am C G Am C G Am C G Am C G Am C G Am C G Am C G Am C G Am C G Am C G Am C G Am C G C Em F G Am Em F G C Em F G Am Em F G C Em F G Am Em F G C Em F G Am Em F G C Em F G Am Em F G C Em F G Am Em F G,Em F,B-I------5--5--------5--5---5--------| Am,F G
66,Sam Hunt,HOUSE PARTY,59.0,https://tabs.ultimate-guitar.com/s/sam_hunt/house_party_crd.htm,C C/B F F C Am C/B F F C C C/B F F C Am C/B F F C C C/B F F C Am C/B F F C C C/B F F C Am C/B F F C C C/B F F C Am C/B F F C C F F C Am F F C C C/B F F C Am C/B F F C C C/B F F C Am C/B F F C C C/B F F C Am C/B F F C C C/B F F C Am C/B F F C C F F C Am F F C C F F C Am F F C C C/B F F C Am C/B F F C C C/B F F C Am C/B F F C C F F C Am F F C,Am C/B,C Am,C/B F
67,Luke Bryan,KICK THE DUST UP,46.0,https://tabs.ultimate-guitar.com/l/luke_bryan/kick_the_dust_up_crd.htm,Em Em D Em Em D Em Em D Em Em D Em Em Em C D Em C D C G D Em C D Em Em D Em Em D Em Em D Em Em D Em Em Em C D Em C D C G D Em C D Em Em C D Em Em Em C D Em C D C G D Em C D Em,C G,G D,C D
68,George Ezra,BUDAPEST,957.0,https://tabs.ultimate-guitar.com/g/george_ezra/budapest_ver2_crd.htm,F F F Bb F F F Bb F Bb F C Bb F C Bb F F F Bb F Bb F C Bb F C Bb F C Bb F C Bb F F Bb F F F Bb F Bb F C Bb F C Bb F C Bb F C Bb F F F Bb F Bb F,C Bb,F C,Bb F
69,Sia,CHANDELIER,1584.0,https://tabs.ultimate-guitar.com/s/sia/chandelier_ver3_crd.htm,Am F G Em Am F G Em F Am G G F G C F F G C F F G C F F G C F F G C F F G C F F Am F G Em F Am G G F G C F F G C F F G C F F G C F F G C F F G C F F F F G C F F C F,Em Am,G Em,G C
70,Kelly Clarkson,HEARTBEAT SONG,93.0,https://tabs.ultimate-guitar.com/k/kelly_clarkson/heartbeat_song_crd.htm,C: Em: Am: F: G: C Em Am F C Em Am F C Em Am F C Em Am G C Em Am F C Em Am F C Em Am F C Em Am G C Em Am F C Em Am F G Am F C Em Am F C Em Am F C Em Am F C Em Am F,C: Em:,Am: F:,F: G:
71,Ed Sheeran,DON'T,355.0,https://tabs.ultimate-guitar.com/e/ed_sheeran/dont_ver3_crd.htm,Em Bm C D Em Bm C D Em Bm C D Em Bm C D Em Bm C D Em Bm C D Em Bm C D Em Bm C D Em Bm C D Em Bm Bm C D D Em Bm C D Em Bm C D Em Bm C D Em Bm C D Em Bm C D Em Bm C D Em Bm C D Em Bm C D Em Bm C D Em Bm C D Em Bm C D Em Bm C D D Em Bm C D Em Bm C D Em Bm C D Em Bm C D Em Bm C D Em Bm C D Em Bm C D Em Bm C D Em Bm C D Em Bm C D Em Bm C D Em Bm C D D Em Bm C D Em Bm C D Em Bm C D Em Bm C D Em Bm C D Em Bm C D Em Bm C D Em Bm C D,Em Bm,Bm C,C D
72,Ella Henderson,GHOST,274.0,https://tabs.ultimate-guitar.com/e/ella_henderson/ghost_crd.htm,C G Em D C G Em D C G Em D C G Em D Em C Am Em C Am G Am Em C D C G Em D C G Em D C G Em D C G Em D C G Em D C G Em D C G Em D C G Em D Em C Am Em C Am C G Em D C G Em D C G Em D C G Em D C G Em D C G Em D C G Em D C G Em D C G Em D C G Em D C C G Em D C G Em D C G Em D C G Em D C G Em D C G Em D C G Em D C G Em D,Em D,G Em,C G
73,Alessia Cara,HERE,273.0,https://tabs.ultimate-guitar.com/a/alessia_cara/here_acoustic_crd.htm,Am Am Dm Am E Am Dm Am E Am Dm Am E Am Dm Am E Am Dm Am E Am Dm Dm Am E Am Dm Am E Am Dm Am E Am Dm Am E Am Dm Am E Am Dm Am E Am Dm Am E Am Dm Am E Dm Am E Am Dm Am E Dm Am E Dm Am Dm Am E Am Dm Am E Dm Am E Am Dm Am E Am Dm Am E Am,Am E,Dm Am,E Am
74,Mr. Probz,WAVES,266.0,https://tabs.ultimate-guitar.com/m/mr_probz/waves_ver2_crd.htm,Em D Bm C Em D Bm C Em D Bm C Em D Bm C Em D Bm C Em D Bm C Em D Bm C Em D Bm C Em D Bm C Em Em D Bm C Em D Bm C Em D Bm C Em D Bm C Em D Bm C Em D Bm C Em D Bm C Em D Bm C Em D Bm C Em D Bm C Em D Bm C,Bm C,D Bm,Em D
75,Ne-Yo Featuring Juicy J,SHE KNOWS,9.0,https://tabs.ultimate-guitar.com/d/derek_and_the_dominos/nobody_knows_you_when_youre_down_and_out_crd.htm,C E A A7 A Dm A Dm F F7 C C/B A D7 G7 D7 D#7 E7 F7 F7 E7 D#7 D7 G7 C F7 C G7 C,Dm F,E A,F F7
76,One Direction,NIGHT CHANGES,1057.0,https://tabs.ultimate-guitar.com/o/one_direction/night_changes_crd.htm,G Em Bm D G Em Bm D C D C D C D G D Em C D C D C D G D Em C D G Em Bm D G Em Bm D C D C D C D G D Em C D C D C D G D Em C D A A F#m D E A F#m C#m E D E D E D E A E F#m D E D E D E A E F#m D E D E D E A,F#m C#m,Em Bm,A F#m
77,Drake,BACK TO BACK,9.0,https://tabs.ultimate-guitar.com/d/drake_white/back_to_free_acoustic_crd.htm,Cadd2 G G Cadd2 G Cadd2 G Cadd2 G Cadd2 G Cadd2 G Cadd2 G Cadd2 G Cadd2 G Cadd2 G Cadd2 G Cadd2 G Cadd2 G Cadd2 G Cadd2 G Cadd2 G Cadd2 G Cadd2 G Cadd2 G Cadd2 G Cadd2 G Cadd2 G Cadd2 G Cadd2 G Cadd2 G Cadd2 G Cadd2 G Cadd2 G Cadd2 G Cadd2 G Cadd2 G Cadd2 G Cadd2 G Cadd2,G Cadd2,Cadd2 G,G G
78,Calvin Harris & Disciples,HOW DEEP IS YOUR LOVE,128.0,https://tabs.ultimate-guitar.com/c/calvin_harris/how_deep_is_your_love_crd.htm,Em C Am Em C Am Em C Am Em C Am Em C Am Em C Am Em C Am Em C Am Em C Am Em C Am Em C Am Em C Am Em C Am Em C Am,Em C,C Am,Am Em
